공고번호,지역,회사명,공고제목,기술스택/분야,마감일
53898799,서울,리뉴피플 주식회사,[빅테크] CMO 서비스 총괄 채용,"CPO, CMO, 모바일, 모바일APP 등록일 26/05/15",채용시
53898729,서울,(주)컴투스,2026 채용연계형 인턴십 GENIUS 8기 (게임기획),"게임개발, R&D, R&D기획, 게임기획, 트렌드분석 외                    수정일 26/05/15",~ 05/26(화)
53898686,서울,(주)헤드헌트,[탑티어 금융 인프라] ML/AI 기업여신 의사결정모형개발 컨설팅,"데이터분석가, 통계/분석, 금융컨설팅, 데이터분석, 데이터 사이언티스트 외                    등록일 26/05/15",~ 05/30(토)
53898676,서울,(주)예스오예스,[ASP 웹프로그래머]  경력직 모집,"백엔드/서버개발, 웹개발, Ajax, ASP, jQuery 외                    등록일 26/05/15",~ 06/14(일)
53898611,서울,(주)컴투스,2026 채용연계형 인턴십 GENIUS 8기 (데이터분석),"게임개발, 게임기획, 데이터분석, 모바일게임 수정일 26/05/15",~ 05/26(화)
53898633,서울,(주)링크앤스카우트,[대형저축은행] AX혁신팀 (대리~과장급),"AIX, 서비스기획, 헤드헌팅 등록일 26/05/15",채용시
53898609,서울,㈜벤처피플,[명품브랜드] CISO,"CISO, 유통업 등록일 26/05/15",~ 05/22(금)
53898603,서울,고려휴먼스(주),[신도림/높은인센티브/특별복리후생] 우리카드 교육/QA파트 채용,"QA/테스터, QA, 대출상담사, 금융사무, 대출심사 외                    등록일 26/05/15",채용시
53892223,서울,(주)마이나비코리아,[일본계 한국법인]글로벌금형업계 EC마케팅 개발자 K1667,"웹개발, 유지보수, 헤드헌팅 수정일 26/05/15",채용시
53874647,서울,지머니트랜스(주),[GmoneyTrans] 모바일 앱 개발자 Android 채용,"앱개발, Android, 금융기관 수정일 26/05/15",~ 06/12(금)
53898542,서울,(주)베스트에치알 (Best HR),반도체 제조사 MCU 반도체 디지털 설계,"MCU, 반도체설계, 반도체 등록일 26/05/15",~ 05/30(토)
53898514,서울,(주)헤드헌트,[탑티어 금융 인프라사] 개인신용평가 분석 컨설팅/마케팅,"데이터분석가, 금융컨설팅, 데이터분석, 금융사무, 금융상품영업 외                    등록일 26/05/15",~ 05/30(토)
53898493,서울,(주)베스트에치알 (Best HR),[대기업] 기계 엔지니어(대리  - 차장),"유지보수, 기계설계, 화학, 에너지 등록일 26/05/15",~ 05/30(토)
53898473,서울,(주)헤이페이,"플렛폼 서비스 (결제 관련 시스템 서비스 등) 관련 기획, 디자인","퍼블리셔, 솔루션, 웹디자인, 콘텐츠디자인, UI/UX디자인 외                    등록일 26/05/15",~ 07/14(화)
53898456,서울,포스페이스랩(주),포스페이스랩(주)에서 프로덕트 매니저를 모집합니다,"개발PM, SI·시스템통합, ERP, 소프트웨어개발 등록일 26/05/15",~ 06/14(일)
53819121,서울,(주)히스엠,성경 말씀을 디자인으로 표현하고 싶은 디자이너를 찾습니다,"HTML, 그래픽디자인, 문구디자인, 산업디자인, 웹디자인 외                    수정일 26/05/15",~ 06/14(일)
53720945,서울,테스트코윈,(금융App) 테스트엔지니어 SQA 테스트 모집,"QA/테스터, IT컨설팅 수정일 26/05/15",~ 05/22(금)
53898394,서울,㈜비젠소프트,퍼블리싱팀 퍼블리셔 모집,"퍼블리셔, 웹에이전시 등록일 26/05/15",~ 05/22(금)
53774822,서울,한국아이디정보(주),[유지보수] 출입통제 시스템 및 CCTV 설치 사원 모집,"기술지원, 유지보수, 솔루션, 케이블설치, 통신공사 외                    수정일 26/05/15",~ 05/30(토)
53408637,서울,주식회사에이클런,"Google Cloud , Google Workspace 엔지니어 및 기술영업","기술지원, 웹개발, 클라우드, AWS, Azure 외                    수정일 26/05/15",상시채용
53898347,서울,(주)비비파트너스,[정보보안 담당자]-AI기반 웨어러블 의료기기,"정보보안, 정책수립및운영관리, GDPR경험자, HIPAA경험자, 인증심사대응경험 외                    등록일 26/05/15",~ 05/30(토)
53898344,서울,(주)스카이오토넷,원격제어/관제 개발자 모집,"백엔드/서버개발, SE(시스템엔지니어), 미들웨어, 알고리즘, 인프라 외                    수정일 26/05/15",~ 07/14(화)
53757616,서울,(주)씨아이솔루션,대형 교육 기업 보안 솔루션 운영 경력자 채용,"기술지원, 정보보안, SE(시스템엔지니어), 모의해킹, 방화벽 외                    수정일 26/05/15",~ 06/28(일)
53898318,서울,포스페이스랩(주),포스페이스랩(주)에서 Frontend Engineer를 모집 합니다,"프론트엔드, SI·시스템통합, ERP, 소프트웨어개발 등록일 26/05/15",~ 06/14(일)
53892871,서울,(주)스카이오토넷,센서퓨전 개발자 모집,"SE(시스템엔지니어), 딥러닝, 머신러닝, 신경망, 알고리즘 외                    수정일 26/05/15",~ 07/13(월)
53654598,서울,글로벌엠아이지,"Flutter, PHP 또는 Python 2년 이상 실무 개발자","앱개발, 웹개발, 반응형웹, 웹표준·웹접근성, CSS 외                    수정일 26/05/15",~ 06/21(일)
53898301,서울,(주)크립토랩,소프트웨어 QA 담당자 모집,"기술지원, 보안컨설팅, 정보보안, QA/테스터, AI(인공지능) 외                    등록일 26/05/15",~ 06/14(일)
53740150,서울,에스앤피플주식회사,[스타벅스/본사] 정보보안자료 작성 보조 사무직 사원 채용,"보안컨설팅, 정보보안, CISO, 데이터라벨링, 데이터마이닝 외                    수정일 26/05/15",내일마감
53832261,서울,아이비커리어(주),"[현대건설 본사] 사무직 채용(전표, ERP, 서무, 사무보조, 행정)","SAP, 경리, 경리사무원, 더존, 계산서발행 외                    수정일 26/05/15",~ 06/07(일)
53888016,서울,(주)STX,㈜STX 경력 공개채용 [ERP시스템 개발·운영],"기술지원, 백엔드/서버개발, 유지보수, 정보보안, DBA 외                    수정일 26/05/15",~ 05/25(월)
53898174,서울,서울특별시,서울특별시 시간선택제임기제 경력경쟁 임용시험 공고,"정보보안, 보안관제, 지방자치단체 등록일 26/05/15",~ 05/26(화)
53898112,서울,메디팜소프트(주),하드웨어 펌웨어 개발 경력자를 모십니다.(10-15년차 우대,"H/W, 회로설계, H/W, Pads, 회로설계 외                    등록일 26/05/15",~ 06/14(일)
53898087,서울,(주)러쉬코리아,[러쉬코리아] 보안팀 개인정보보호 담당자 채용,"정보보안, 화장품 수정일 26/05/15",~ 06/14(일)
53860945,서울,(주)씨아이템프러리,현대카드 Digital채널프로세스팀 채용 - SQL 수행(운영 및 지원),"데이터분석가, 데이터엔지니어, 데이터마이닝, 데이터시각화, 빅데이터 외                    수정일 26/05/15",~ 05/27(수)
53458046,서울,(주)퍼즐에이아이,(주)퍼즐에이아이 Vision AI Engineer 모집,"딥러닝, 음성인식, STT, TTS, AI(인공지능) 외                    수정일 26/05/15",~ 06/14(일)
53832464,서울,(주)씨아이템프러리,[현대카드/본사] 카드정보보안팀 채용(정보보안 교육 운영),"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅 외                    수정일 26/05/15",~ 05/23(토)
53897962,서울,(주)트레비앙,Aos / Ios) 프론트엔드 개발자 채용,"프론트엔드, 건강보조식품 등록일 26/05/15",~ 06/14(일)
53897953,서울,(주)무하유,Java 백엔드 개발자 (경력 10년이상),"백엔드/서버개발, Java, MySQL, SpringBoot, 풀스택 외                    등록일 26/05/15",~ 06/14(일)
53897929,서울,(주)무하유,DevOps 엔지니어 (5년 이상),"데이터엔지니어, SE(시스템엔지니어), BI 엔지니어, 솔루션업체 등록일 26/05/15",~ 06/14(일)
53479226,서울,주식회사 스파크플러스,2026년 스파크플러스 전 직군 상시채용,"백엔드/서버개발, 프론트엔드, ERP, Java, Node.js 외                    수정일 26/05/15",상시채용
53897877,서울,샘표식품(주),시스템 운영개발(DevOps)(정규직),"유지보수, DevOps, Java, Linux, SQL 외                    수정일 26/05/15",~ 05/31(일)
53897901,서울,젠트넷정보기술(주),네트워크 관리 및 유지보수 상주근무 (서울 ),"네트워크, 솔루션, 인프라, S/W, Windows 외                    등록일 26/05/15",~ 07/14(화)
53820707,서울,(주)씨아이템프러리,[현대카드] Digital채널제휴SPO 채용(HTML/JAVA/포토샵),"웹개발, 퍼블리셔, QA/테스터, CSS, CSS3 외                    수정일 26/05/15",~ 05/22(금)
53897870,서울,닥터파인드,B2B SaaS 솔루션 영업 과장급  국내 최고 eDiscovery 전문 벤처,"SaaS, 영업관리, 솔루션기술영업, 영업마케팅, 영업전략 외                    등록일 26/05/15",~ 05/21(목)
53877038,서울,주식회사 스파크플러스,[스파크플러스] Full Stack Developer 채용,"백엔드/서버개발, 프론트엔드, AWS, Git, Java 외                    수정일 26/05/15",상시채용
53897815,서울,(주)비엔지센터,[신입/경력] IT 인프라 기술영업(서버/스토리지/UPS/SW) 모집,"기술지원, IT컨설팅, SE(시스템엔지니어), 네트워크, 솔루션 외                    등록일 26/05/15",~ 05/27(수)
53750447,서울,주식회사 스파크플러스,[스파크플러스] 물리보안 인프라 구축/운영 Engineer,"인프라, 출입통제,  cctv, 사무실 수정일 26/05/15",상시채용
53897782,서울,(주)모닝인,[상암/MBC] IT솔루션팀 / 라디오 메타데이터 정리 직무 채용,"데이터라벨링, 공중파방송, 종합유선방송, DMB방송, 라디오방송 외                    등록일 26/05/15",채용시
53619935,서울,에이피위성(주),AP위성(주)-통신 신호처리 알고리즘 개발직 채용,"FPGA, 모뎀, 통신모뎀, 기타제조업 수정일 26/05/15",채용시
53865007,서울,푸른IT,논현동 네트워크 운영 초급 SM ( OSPF · IPSec · 시스코 WLC ),"SE(시스템엔지니어), IDC, VPN, 전산실, cisco 외                    수정일 26/05/15",~ 05/22(금)
53722690,서울,(주)사람인에이치에스,[외국계 은행/전환가능성有/약7시간근무] 사무직 인재 채용,"기술지원, 유지보수, SE(시스템엔지니어), 네트워크, 방화벽 외                    수정일 26/05/15",채용시
53892813,서울,(주)사람인에이치에스,[외국계/제조업] EC 생성형 AI 개발자 채용,"앱개발, 웹개발, 딥러닝, 머신러닝, 알고리즘 외                    수정일 26/05/15",채용시
53897505,서울,(주)게임엔,프론트엔드 개발자 채용,"기술지원, 웹개발, 유지보수, 프론트엔드, 반응형웹 외                    등록일 26/05/15",~ 05/21(목)
53897493,서울,(주)게임엔,[산업기능요원/보충역] 분야별 개발자 채용 공고,"게임개발, 백엔드/서버개발, 웹개발, 퍼블리셔, 네트워크 외                    등록일 26/05/15",~ 05/21(목)
53897384,서울,제이앤피에이치알컨설팅,(MNCs) 글로벌 이커머스 플랫폼 데이터 분석,"데이터분석가, 헤드헌팅 등록일 26/05/15",~ 05/30(토)
53865941,서울,(주)텔릿와이어리스솔루션즈,무선통신 R&D Engineer 모집,"네트워크, 임베디드, 정보통신, 펌웨어, S/W 외                    수정일 26/05/15",~ 06/11(목)
53887653,서울,(주)데이터마케팅코리아,AI·데이터 컨설턴트 (주니어 / 경력 1년 이상),"데이터분석가, 데이터엔지니어, IT컨설팅, 데이터마이닝, 데이터시각화 외                    수정일 26/05/15",~ 07/13(월)
53887609,서울,(주)데이터마케팅코리아,AI·데이터 컨설턴트 (경력 5년 이상),"데이터분석가, 데이터엔지니어, IT컨설팅, 데이터마이닝, 데이터시각화 외                    수정일 26/05/15",~ 07/13(월)
53897249,서울,킴벌리,Distribution Functional Expert-SAP- 외국계 명품 회사,"IT컨설팅, 백화점 등록일 26/05/15",내일마감
53500554,서울,아이티스정보통신(주),IT Infra 영업 경력사원 정규직 채용,"네트워크, H/W, S/W, Windows, Linux 외                    수정일 26/05/15",~ 05/31(일)
53741287,서울,(주)비트컴퓨터,[비트컴퓨터] 풀스택 웹개발자 모집 (경력),"앱개발, SI개발, 솔루션, RDBMS, 아키텍쳐 외                    수정일 26/05/15",~ 05/27(수)
53741180,서울,(주)비트컴퓨터,병/의원 솔루션 운영지원 담당자(CS) 모집,"S/W, CS, 기술상담, 원격상담, 채팅상담 외                    수정일 26/05/15",~ 05/27(수)
53897198,서울,(주)비트컴퓨터,병원EMR 유지보수 및 납품/설치 담당자 모집,"기술지원, 유지보수, Delphi, MSSQL, 시스템운영 외                    등록일 26/05/15",~ 06/14(일)
53897191,서울,(주)메타넷엑스,"[MetanetX] SIEM, SOAR (경력)","정보보안, 클라우드, 보안관제, 보안, 방화벽 외                    등록일 26/05/15",~ 06/14(일)
53580806,서울,(주)데이터마케팅코리아,"Data&AI Engineer(Core Member, MidLevel+) 채용","기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발 외                    수정일 26/05/15",~ 06/08(월)
53897100,서울,(주)에이케이플러스,오랫동안 함께할 JAVA 전문가를 채용합니다,"웹개발, Java, 솔루션업체 등록일 26/05/15",~ 07/14(화)
53897013,서울,(주)대성미생물연구소,(주)대성미생물연구소 IT전산 담당,"기술지원, 유지보수, 정보보안, 네트워크, 인프라 외                    수정일 26/05/15",~ 06/14(일)
53896992,서울,제이앤피에이치알컨설팅,(MNCs) 글로벌 빅데이터 플랫폼 BI 솔루션 데이터 분석 기획운영,"데이터분석가, 데이터시각화, 모델링, 빅데이터, ETL 외                    등록일 26/05/15",~ 05/30(토)
53896980,서울,제이앤피에이치알컨설팅,(MNCs) 데이터 엔지니어,"데이터분석가, 데이터엔지니어, 빅데이터, AWS, Kubernetes 외                    등록일 26/05/15",~ 05/30(토)
53896979,서울,제이앤피에이치알컨설팅,[Global Company] GA/AA 데이터 분석,"데이터분석가, 헤드헌팅 등록일 26/05/15",~ 05/30(토)
53854964,서울,터닝포인트HR,"코스피상장 전자제조기업, 전산담당 경력자","기술지원, 백엔드/서버개발, 웹개발, IT컨설팅, ERP 외                    수정일 26/05/15",상시채용
52855332,서울,(주)인동에프엔,신입/경력 수시 채용 [전산],"SE(시스템엔지니어), ERP, 인터페이스, Spring, 여성의류 수정일 26/05/15",~ 05/31(일)
53896835,서울,에이치알포유(주),[글로벌기업] 수술로봇 기구설계 2,"알고리즘, R&D, 회로설계, 자동제어 등록일 26/05/15",~ 06/14(일)
53896819,서울,(주)라온서치,[가전 대기업] AI플랫폼 팀장 (경력 12년이상),"S/W, AI(인공지능), 로봇엔지니어, 사업기획, 서비스기획 외                    등록일 26/05/15",~ 05/22(금)
