공고번호,회사명,공고제목,기술스택/분야,마감일
49112102,비즈리더그룹㈜,[식품/제조] 대기업 SAP CO 운영,시스템운영,05/06(수) 등록
49110835,㈜윈스,"[(주)윈스] SI수행사 대상 인력투입 B2B 영업 파트너 모집(비상주, 부업)","SM, 솔루션영업, PL, PM, SI, 기술영업, 시스템영업, 웹사이트구축영업, PO",05/06(수) 등록
49116323,㈜에스씨에이게임부산,"[게임프로그램,언리얼,유니티] SBS아카데미게임학원(부산) 교육부 강사","디자인학원, 클라이언트, MMORPG",05/06(수) 등록
49114593,엔에스원소프트㈜,IoT 관제솔루션 백엔드 개발(프리),"SI개발, 솔루션, 서버관리, 보안관제, 시스템설계, 소프트웨어개발",05/06(수) 등록
49113948,㈜다모아솔루션,[PL 모집/React] KB국민은행 코어뱅킹 현대화 구축,SI,05/06(수) 등록
49115899,㈜다모아솔루션,[TA 모집] KB국민은행 코어뱅킹 현대화 구축,SI,05/06(수) 등록
49115627,㈜마인드시스템,DW개발자 모집-AI Ready Data Platform 구축,SI개발,05/06(수) 등록
49111682,링크조이,[경력직알바] 신규 브랜드 홈페이지 코딩 및 프로세스 공유 전문가 모집,N/A,05/06(수) 등록
49118133,조인아이티,"은행.고도화/명동역/5월중순-9개월/고급/금융경험,데이터이행(ETL)/참조/.","SM, DW, SI, ERP, 소프트웨어개발",05/06(수) 등록
49110499,허브디티㈜,반도체 공장 MES 경력 개발자 모집,"소프트웨어개발, 솔루션, SI, SM",05/06(수) 등록
49110548,㈜에스랩,서울시 ETAX 고도화 프로젝트,SI개발,05/06(수) 등록
49112461,낙스넷㈜,"JAVA-초,중,고급개발자-증미","SI개발, 컴퓨터, AS, 유지보수",05/06(수) 등록
49106868,㈜붐코커뮤니케이션,AI 시스템 개발 프로젝트 PM / PL 개발자 모집,N/A,05/05(화) 등록
49102305,청년취업사관학교,[코어닷투데이] 코어닷투데이에서 AI 영업/운영/개발 담당자를 찾고 있어요,"인공지능, 솔루션",05/04(월) 등록
49103834,㈜조인아이티,"보험업무자동화/시청역/05-27.02/고급/머신러닝/업무,요구기술등 상세참조/","SM, DW, SI, ERP, 소프트웨어개발",05/04(월) 등록
49105835,3D토탈기획,YOLO 바탕 신규 바코드 인식 프로그램 제작,게임소프트웨어,05/04(월) 등록
49103885,㈜조인아이티,"보험업무자동화/시청역/05-27.01/고급/Python/업무,요구기술등 상세참조/.","SM, DW, SI, ERP, 소프트웨어개발",05/04(월) 등록
49102104,㈜에이치에스피,"[분당]JAVA, KT 운영 유경험자 초급이상 00명 즉시 구인","소프트웨어개발, SI, 시스템운영",05/04(월) 등록
49093398,㈜가온비즈아이,IT컨설팅(PI/ISP) 경험 있는 PMO 모집 (즉시 10개월 서울중구),"PMO, SI",05/02(토) 등록
49093465,제이아이시스템,AI활용 개발/영상제작/디자인/마케팅 온라인 강사 구함(재택근무),"초중고등학교, 영상제작, 대학교, SNS마케팅",05/01(금) 등록
49090975,㈜에고이즘,[에고이즘] AX Creator,"상품기획, 소셜커머스, 전자상거래, B2B, B2C, GUI, UI·UX기획, GUI, UI·UX기획",04/30(목) 등록
49084610,㈜글로벌인,[일본취업] 일본어 무료 기초학습 / IT 호텔 과정 전액국비 연수생 모집,"일본어학원, IT학원, 일본어, 컨시어지, 프런트, 호텔리어, 호텔사무",04/30(목) 등록
49091004,마이스터정보기술㈜,"증권 서버 개발자 (UNIX, LINUX, C)","소프트웨어개발, SI개발",04/30(목) 등록
49092916,조인아이티,"aws운영/여의도/즉시-년단위/중-고급,3명/경험(금융,AWS운영)/상세참조/.","BigData, SM, DW, SI, ERP",04/30(목) 등록
49051185,㈜크리밸류넷,네트워크/정보보안 운영,네트워크관리,04/30(목) 등록
49092879,조인아이티,"리눅스운영/종각역/즉시-12(년)/초상-중급/VMware,Redhat외,/업무등 참조/.","BigData, SM, DW, SI, ERP",04/30(목) 등록
49093016,조인아이티,"통합운영/금천구청역/즉시-1년/중급,교체/AWS,DevOps/업무등 상세참조/.","BigData, SM, DW, SI, ERP",04/30(목) 등록
49088216,제이에스소프트,[금융권 MTS 구축] PM / 기획 / React / Kotlin  개발인력 모집,"SM, SI개발, SI, 소프트웨어개발",04/30(목) 등록
49087793,㈜제로투비,WMS 운영/유지보수 개발자 채용,"소프트웨어개발, 솔루션, SM",04/30(목) 등록
49083347,뉴셀렉트㈜,[AX센터] AI Agent Product Manager,"피부관리, 화장품",04/29(수) 등록
49078865,올라핀테크,[경력] Data Scientist 채용,"데이터시각화, BI, 데이터분석, 분석모델링, 모델링, 딥러닝",04/29(수) 등록
49080406,㈜조인아이티,"OCI DR구축-dba/여의도/5-10/중-고급/ADG구성,트러블슈팅등 상세참조/.","SM, DW, SI, ERP, 소프트웨어개발",04/29(수) 등록
49078890,㈜경포씨엔씨,[여의도] 은행 AI/데이터/아키텍처/MLOps 전문가를 모십니다,"SM, SI",04/29(수) 등록
49081474,㈜조인아이티,공공.구축사업/서대문역/6.15-12.31/고급/aa또는qa/공공경험자/상세참조/.,"SM, SI, 아키텍처",04/29(수) 등록
49082586,㈜테크온베이스,초급/C#/JAVA/JSP/8개월/청주:MES(품질)고도화,소프트웨어개발,04/29(수) 등록
49080824,㈜조인아이티,"WMSor물류제어(분,설,개,IF,CIM)/청주/중-고급,15명/BizActor,C#/상세참조/","소프트웨어개발, DW, ERP, SI, SM",04/29(수) 등록
49077086,리드피플㈜,"[서대문] 공공pj /웹퍼블리셔 WebSquare / 중,고급 1명/ 6.15일 - 4개월","모바일앱개발, SM, 웹표준·웹접근성, GUI, 솔루션, SI, 반응형웹, 소프트웨어개발",04/29(수) 등록
49081913,메가소프트㈜,투자관리 시스템 설계(제조분야)-Java-MSA,소프트웨어개발,04/29(수) 등록
49081197,㈜원앤아이,[대전유성] 소프트웨어개발,SI개발,04/29(수) 등록
49076203,카레완 코리아,OneForma Maps 프로젝트 한국어 데이터 평가자 모집(재택),IT컨설팅,04/29(수) 등록
49081358,㈜마루한소프트,"대형 신용평가 기업 내부시스템 운영,개발 [ JAVA, 초상-중급 ]","소프트웨어개발, 솔루션, CRM, SI, SM, SI개발, 인터페이스",04/29(수) 등록
49076028,조인아이티,"은행.NW운영/종각역/5.6-12말/고급/증빙,경험(nw&금융)/상세참조/.","BigData, SM, DW, SI, ERP",04/28(화) 등록
49075185,㈜잉카인터넷,AI 개발자,N/A,04/28(화) 등록
49073257,청년취업사관학교,[데이터크레딧] [가산/구로] 데이터크레딧 신입/경력 프론트엔드 개발자 정규직 채용,N/A,04/28(화) 등록
49072971,㈜마인드시스템,은행 계정계 차세대 BPR 설계 가능자 모집,SI개발,04/28(화) 등록
49076010,원소프트㈜,리포트 개발자(CLIP report 사용),"SI, SI개발",04/28(화) 등록
49074679,㈜조인아이티,"운영유지보수/삼성동/즉시-05.31(계속)/중-고급/java,그룹웨어3년이상/등..","BigData, SM, DW, SI, ERP",04/28(화) 등록
49076125,조인아이티,생명.언더라이팅운영/즉시-년단위/여의도/초-중급/8.30-6시/Java외 참조/.,"BigData, SM, DW, SI, ERP",04/28(화) 등록
49071587,3D토탈기획,"앱 빌드와 패키징, 서버, 앱스토어 등록 지원","게임소프트웨어, 인터페이스, 챗봇",04/28(화) 등록
49069329,㈜미래씨앤아이,울산 차세대/닷넷-C# .net 구인,소프트웨어개발,04/28(화) 등록
49072250,㈜조인아이티,"국제무역구축/강남역인근/즉시-26.12/고급/품질관리자,qa/등 상세참조/.","BigData, SM, DW, SI, ERP",04/28(화) 등록
49071557,한국솔루션㈜,"쇼핑몰 유지보수 ,신촌역","B2B, B2C, 전자상거래, 쇼핑몰",04/28(화) 등록
49076070,㈜커넥트시스템,[ WPF C#  측정장비 응용 SW  개발자 모집 ],"소프트웨어개발, SI",04/28(화) 등록
49068417,㈜디지털엠엔씨,[판교] Vue 기반 PLM 개발자 (고급/5-12월),"GUI, 인터페이스",04/28(화) 등록
49075996,조인아이티,"보험.웹퍼블리셔/서울역근처/즉시-12말/중급/Angular,Vue등 상세참조/.","모바일앱개발, BigData, SM, DW, SI",04/28(화) 등록
49060629,인하대학교 산학협력단,인하대 게임취업 교육생 모집 (게임 개발/기획/3D모델링 : KDT 국비지원),"2D온라인게임, CI, 게임마케팅, 모바일앱게임, 증강현실, 콘솔게임, 모션그래픽, CG, 데이터분석, 직업전문학교, 삽화·일러스트, 아바타디자인, 아케이드게임, RPG, Sign디자인, 게임시나리오, 게임음악효과음, 만화디자인, 애니메이션, 제안·컨설팅, 캐릭터, CG, 게임소프트웨어, 인터넷교육, 2D디자인, 3D매핑, 게임디자인, 보드게임, 앱기획, 클라이언트, UI·UX기획, 게임운영관리, 애니메이션, Flash게임, 콘텐츠기획, 메타버스, 3D모델링, 모델링, 애니메이션, 플래시캐릭터, 게임기획, 대학교, 디지털디자인, 스토리보드, 웹게임, 인터넷게임, 캐주얼게임, Java게임, MMORPG, 삽화·일러스트, 게임개발, 디지털디자인, 무선게임, 베타테스터, 원화디자인, 원화디자인, 플래쉬애니메이션, 가상현실, 2D디자인, 3D디자인, 3D온라인게임, 게임기획, 서비스기획, 아바타디자인, 프로게이머, POP, 도트디자인, 무선캐릭터, 아바타, 퍼블리싱, 모션그래픽, 모션그래픽, GM·CS",04/27(월) 등록
49058312,뷰노,(전문연지원가능) AI Research Engineer / Scientist,"알고리즘연구, 모델링",04/27(월) 등록
49058204,뷰노,(전문연지원가능) Clinical Researcher,"인허가, 모델링",04/27(월) 등록
49062500,㈜비츠로넥스트,OO투자증권 시스템개발,"소프트웨어개발, 솔루션, BI, 시스템분석, 시스템설계, SI개발",04/27(월) 등록
49061629,㈜조인아이티,"인프라운영/즉시-10.20(년단위)/중급-고급,2명/업무&필요업무스킬등 참조/.","SM, DW, SI, ERP, 소프트웨어개발",04/27(월) 등록
49060810,마이데이터,"인프라 운영 TA (VMware, Linux) 모집 (중/고급)","BigData, SM, SI, SCM, 소프트웨어개발",04/27(월) 등록
49059523,조인아이티,"개발및운영/광흥창(9월청라)/5.26-연단위/초급/계정계필수,등 상세참조/.","BigData, SM, DW, SI, ERP",04/27(월) 등록
49059808,조인아이티,"분석,설계,개발/서대문/6월-7개월/중-고급,5명/보험필수/등 상세참조/.","BigData, SM, DW, SI, ERP",04/27(월) 등록
49061526,㈜아이엑세스,JAVA (초급/중급/고급) 경력  웹개발자 채용,"SM, SI",04/27(월) 등록
49063663,㈜인사이트온,[울산] 제조 시스템(MES) 운영 JAVA 개발자 모집,"SM, SI, SCM, 소프트웨어개발",04/27(월) 등록
49054770,조인아이티,디자이너or퍼블리셔(react)개발/명동/즉시-9월/중급-고급/상세참조/.,"BigData, SM, DW, SI, ERP",04/25(토) 등록
49054056,조인아이티,"서버운영/여의도/즉시-장기/중-고급/Linux,Unix,시스템엔지니어/등 상세참","SM, DW, SI, ERP, 소프트웨어개발",04/24(금) 등록
49052294,㈜테크온베이스,고급/python/8개월/종각역:00기업 AI 프로젝트,소프트웨어개발,04/24(금) 등록
49051702,허브디티㈜,반도체/배터리 공장 경력 개발자 모집,"소프트웨어개발, 솔루션, SI, SM",04/24(금) 등록
49049086,㈜수펙스테크놀러지,대형(공공/금융) 신규 프로젝트 투입 인력(중/고급) 모집,"SI개발, 클라이언트, SI개발",04/24(금) 등록
49053587,조인아이티,"구축/명동/즉시-9월/중급/퍼블리셔/필수(react,금융,증빙)/상세참조/.","SM, DW, SI, ERP, 소프트웨어개발",04/24(금) 등록
49051612,㈜한국바이오헬스케어,[AI개발/웹퍼블리싱] AI 프로그램·홈페이지 제작,"홈페이지제작, 기계설계, 기계설비, 기계조립, 메카트로닉스, 자동화설비, 반응형웹",04/24(금) 등록
49049574,㈜필그림소프트,서울역.이커머스.주문파트.고급.JAVA.즉시-장기,"서버관리, 클라이언트, 핀테크, HTTP, SI개발, GUI, 반응형웹, 인터페이스",04/24(금) 등록
49045345,동대문여성인력개발센터,[성평등가족부ㆍ서울시 지원 무료교육] AI기반 시니어인지케어전문가 훈련생 모집,"운동처방사, 인공지능, 기능학원, 교사, 심리치료사, 심리상담, 노인복지, 교육기획, 미술치료사, 인지치료사, 사회교육, 교육진행, 교육콘텐츠개발, 교재개발, 놀이치료사",04/23(목) 등록
49044756,㈜테크온베이스,중급/미들웨어/1년/서울중구:금융권 미들웨어 운영,"시스템운영, 소프트웨어개발",04/23(목) 등록
49044350,㈜마인드시스템,증권 업무 - 분석/설계 경력자 모집,SI개발,04/23(목) 등록
49042439,㈜성우정보,c#/mes 중급 구합니다(파주),N/A,04/23(목) 등록
49044935,㈜테크온베이스,고급/SA/연단위/여의도:00증권 운영,"SA, 솔루션스아키텍트, 소프트웨어개발",04/23(목) 등록
49042090,㈜코랩소프트,[중구/대기업] REACT FULL STACK 개발 소싱(중급or고급-3명),SI개발,04/23(목) 등록
49042587,㈜브릭,SI 개발자 모집(기업뱅킹),"솔루션, SI, 소프트웨어개발",04/23(목) 등록
49039382,㈜오픈마인즈,[오픈마인즈]-JAVA 개발자 (경력),"SM, SI, 전자정부, 소프트웨어개발, SPRING",04/23(목) 등록
49045340,네티브㈜,"[프리] 웹퍼블리셔(유지 운영, 고급 경력) 채용 공고","웹에이전시, 반응형웹, 웹표준·웹접근성",04/23(목) 등록
48989983,㈜한국공간데이터,[한국공간데이터] 풀스택 엔지니어 채용,"경비, 시설관리, 청소·미화",04/22(수) 등록
49031458,㈜글로벌인,[일본취업연계] 자비부담금0원 K-MOVE 일본 IT 개발자 연수생 모집,"일본어학원, IT학원, 일본어",04/22(수) 등록
49033433,㈜엠앤씨소프트,IT TA (Technical Architect),소프트웨어개발,04/22(수) 등록
49036659,㈜투윈,"보험사 업무개발(재보험,일반보험 개발)","SI개발, SI",04/22(수) 등록
49026699,엔베이스코리아㈜,네이버클라우드 게임플랫폼 기술지원 담당자,테스터,04/21(화) 등록
49025343,마이스터정보기술㈜,증권 HTS 맵화면 개발,소프트웨어개발,04/21(화) 등록
49023941,마이스터정보기술㈜,클라이언트 맵화면 개발자(MTS),소프트웨어개발,04/21(화) 등록
49026153,마이스터정보기술㈜,"보험 운영 개발 (Java, Javascript)","SI개발, 소프트웨어개발",04/21(화) 등록
49030180,㈜코랩소프트,[경기도 이천/의류 기업] AI 컨설턴트 2명,N/A,04/21(화) 등록
49027680,한국유투더블유㈜,[카드업무] 은행 SI개발자 채용,"SM, SI개발, SI, 서버관리, 반응형웹, 클라이언트, 소프트웨어개발",04/21(화) 등록
49025337,마이스터정보기술㈜,증권 JAVA개발,"SI개발, 소프트웨어개발",04/21(화) 등록
49022214,㈜벨류라인,금융권 AI Agent 개발,SI개발,04/21(화) 등록
49022272,㈜벨류라인,공공사업 AI Agent 개발 (python 중급),SI개발,04/21(화) 등록
49022242,㈜벨류라인,금융권 마케팅허브 대응개발(ETL 개발),ETL,04/21(화) 등록
49025587,㈜타이코콜렉션,"웹프로그래머모집(ASP및PHP가능자,앱업무,경력,재택근무)",웹에이전시,04/21(화) 등록
49026593,㈜담다랩스,[잠실] 모바일 Native 앱 개발(EHS 위험성평가 AI시스템),SI,04/21(화) 등록
49026179,㈜크몽,[여의도 또는 종로] React / Spring Boot 금융권 개발자 모집 (중급 이상),"전자상거래, 쇼핑몰, 오픈마켓",04/21(화) 등록
49013353,청년취업사관학교,[(주)엔텍정보통신] 서버관제 신입사원 채용,"유지보수, 컴퓨터, 시스템운영",04/20(월) 등록
49000614,㈜클래스어라운드,백엔드 개발자(Nest.js) 채용(경력직),"인터넷교육, 컨텐츠, 커뮤니티, 포털",04/17(금) 등록
49003565,㈜인피니티익스체인지코리아,정보보호담당자,"방화벽, 정보보안, 암호화폐, 핀테크",04/17(금) 등록
48997997,퍼즐원스튜디오,2D Artist - UI,"게임개발, 게임디자인, 게임소프트웨어, 모바일앱게임, 캐주얼게임, 2D디자인, 디지털디자인, 원화디자인, 삽화·일러스트, GUI, 모바일디자인, UI·UX기획",04/16(목) 등록
48998348,퍼즐원스튜디오,Effector (정규직),"게임개발, 게임디자인, 모바일앱게임, 캐주얼게임, 2D디자인",04/16(목) 등록
48999244,시너지에이아이㈜,[일반채용] 디지털 헬스케어 R&D 팀원(AI Research Engineer) 모집,N/A,04/16(목) 등록
48990650,뉴셀렉트㈜,[AX센터] AI Agent Engineer,N/A,04/16(목) 등록
48796374,한국폴리텍대학분당융합기술교육원,[국비지원/AI취업연계]AI엔지니어ㆍSW품질관리 전문가 양성과정,"건강, 바이오, 생명공학, 화공, 화학, 서버관리, 클라이언트, 핀테크, HTTP, SI개발, 증강현실, 가상현실, 암호화폐, 음성인식, 인터페이스, 챗봇, 핀테크, SI개발, 메타버스, 네트워크관리, 서버구축, 시스템분석, 시스템설계, 시스템운영, 펌웨어, 서버관리, SI개발, 네트워크관리, 서버구축, 시스템운영, 모델링, 데이터마이닝, OLAP개발자, 데이터관리, DBMS, DB튜닝, DW모델러, 빅데이터, 데이터레이크, ETL, 데이터파이프라인, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 이미지프로세싱, 인공지능, 챗봇",04/16(목) 등록
